Keyword,Location,rating,Company,Job_title,Place,salary,post_date,Job_URLs,Job_description
 Network administrator ,United States,,Effervescent Consulting,PeopleSoft System Administrator,Remote,$100K - $150K (Employer est.),8d,https://www.glassdoor.com/partner/jobListing.htm?pos=317&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a97bbbe8&cb=1743777350954&jobListingId=1009687663307&jrtk=5-yul1-0-1io0jlgvsk8hp800-a64ffa8cbaff3963,"Collaborate with cross-functional teams to troubleshoot issues and provide technical support. Strong knowledge of microservices architecture, T-SQL, Java,…&hellip;
      
        Skills: Benefits administration, Pegasystems, System administration, Load balancing, Windows
      
    "
 Network administrator ,United States,4.4,Managed Solution LLC,"Network Support Specialist, L2",United States,$29.00 - $36.00 Per Hour (Employer est.),16d,https://www.glassdoor.com/partner/jobListing.htm?pos=318&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cae4be3f&cb=1743777350955&jobListingId=1009677703217&jrtk=5-yul1-0-1io0jlgvsk8hp800-05dd3c053aa60271,"An associate’s or bachelor’s degree in computer science or related field, as well as 3+ years of advanced troubleshooting experience (networking, server/OS,…&hellip;
      
        Skills: Network administration, ConnectWise, Management, Software troubleshooting, Customer service
      
    "
 Network administrator ,United States,3.7,ASRC Federal,Network Engineer,Remote,,24h,https://www.glassdoor.com/partner/jobListing.htm?pos=319&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&cs=1_61430ef6&cb=1743777350955&jobListingId=1009697624437&jrtk=5-yul1-0-1io0jlgvsk8hp800-08e724f9f55b5c37,"Ability to create technical documentation to include SOPs (Standard Operating Procedure), design documents and operation manuals.&hellip;
      
        Skills: Cisco ISE, Data center experience, OSPF, LAN, Disaster recovery
      
    "
 Network administrator ,United States,3.2,Texas Health and Human Services Commission,Mainframe IMS Application Database Administrator 2,Remote,$65.95 - $72.81 Per Hour (Employer est.),8d,https://www.glassdoor.com/partner/jobListing.htm?pos=320&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1b791cc3&cb=1743777350956&jobListingId=1009687804511&jrtk=5-yul1-0-1io0jlgvsk8hp800-246ecde4f00ccfa0,"We are seeking an experienced *Mainframe IMS Application Database Administrator (DBA)* to provide technical leadership and database administration support for…&hellip;
      
        Skills: Network administration, Performance tuning, Software troubleshooting, DB2, Disaster recovery
      
    "
 Network administrator ,United States,3.6,Lockstep Technology Group,Network Engineer,"Columbia, SC",$72K - $101K (Glassdoor est.),10d,https://www.glassdoor.com/partner/jobListing.htm?pos=321&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fb569f88&cb=1743777350956&jobListingId=1009684220683&jrtk=5-yul1-0-1io0jlgvsk8hp800-87eb245e2d6555f7,"Collaborating with network architects to design and implement functional company networks. Bachelor’s degree in Computer Science, Information Technology or 5-10…&hellip;
      
        Skills: Network administration, Performance tuning, TCP, Operating systems, Mentoring
      
    "
 Network administrator ,United States,3.8,Vital Care Infusion Services,Revenue Cycle Systems Administrator - PAP,Remote,,10d,https://www.glassdoor.com/partner/jobListing.htm?pos=322&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0d672460&cb=1743777350956&jobListingId=1009683845150&jrtk=5-yul1-0-1io0jlgvsk8hp800-b5de943755ae6eee,"Keyboarding: Frequent use of a keyboard for typing and data entry. Fine Motor Skills: Precise movements of the fingers and hands for tasks like typing, using a…&hellip;
      
        Skills: Writing skills, Process improvement, IV infusion, Organizational skills, Communication skills
      
    "
 Network administrator ,United States,3.7,Mount Carmel Health System,Provider Relations Network Manager - Ohio and Michigan Market,"Columbus, OH",$71K - $114K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=323&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&cs=1_ababbc01&cb=1743777350955&jobListingId=1009570799852&jrtk=5-yul1-0-1io0jlgvsk8hp800-1be7cd578f188a9a,"Education: Bachelor's degree in Healthcare Administration, Finance, related field or equivalent experience. Proactively drive communications with Providers via…&hellip;
      
        Skills: Medicare, Process improvement, Computer networking, Contracts
      
    "
 Network administrator ,United States,3.4,Detroit Wayne Mental Health Authority,Provider Network Manager,"Detroit, MI",$73K - $80K (Employer est.),9d,https://www.glassdoor.com/partner/jobListing.htm?pos=324&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_dffc8586&cb=1743777350956&jobListingId=1009685148678&jrtk=5-yul1-0-1io0jlgvsk8hp800-a4b958a018465520,"A valid State of Michigan Driver’s License with a safe and acceptable driving record. A Bachelor’s Degree from a recognized college or university in the Human…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Excel, Microsoft Access, Management, Writing skills
      
    "
 Network administrator ,United States,3.2,LIBERTY Dental Plan,Director Network Management & Performance - Western Region,"Tustin, CA",$123K - $160K (Employer est.),15d,https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3f9cd084&cb=1743777350956&jobListingId=1009679339594&jrtk=5-yul1-0-1io0jlgvsk8hp800-5dc7c9c83db757a0,"Ensure all network management activities comply with federal, state, and local regulations, as well as accreditation standards.&hellip;
      
        Skills: Bilingual, Microsoft Word, Spanish, Microsoft Excel, Microsoft Outlook
      
    "
 Network administrator ,United States,,Trova,"Remote Symitar Administrator (W2 Only, remote in EST/CST only)",United States,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=326&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&cs=1_fc583033&cb=1743777350956&jobListingId=1009517719547&jrtk=5-yul1-0-1io0jlgvsk8hp800-df637fce6b58bd98,"Serve as a system administrator for the Symitar system that is the backbone for all teller transactions, online banking, mobile banking, bill pay, debit and…&hellip;
      
        Skills: FTP, IT, SSH, Banking
      
    "
 Network administrator ,United States,3.0,Dine Development Corporation,System Administrator,Remote,,14d,https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&cs=1_46ada51a&cb=1743777350956&jobListingId=1009680502777&jrtk=5-yul1-0-1io0jlgvsk8hp800-6f2d2f1429d44b06,"Minimum: Security+ and OS certification. This involves monitoring system health, troubleshooting technical issues, and providing timely support to end-users.&hellip;
      
        Skills: Microsoft Windows Server, Computer science, System administration, Azure, Management
      
    "
 Network administrator ,United States,2.4,MedRisk LLC,Provider Network Development Specialist: MedRisk,United States,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=328&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6d5382c3&cb=1743777350955&jobListingId=1009603908350&jrtk=5-yul1-0-1io0jlgvsk8hp800-21d673775b5f0664,"Work with all teams within Provider Management for requests on adding new services, questions about contracts or work on leads from Account Management or…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Microsoft Office
      
    "
 Network administrator ,United States,,"Resource Management Associates, LLC",IT Z/OS Mainframe IMS Application Database Administrator (TX455-25-25765),Remote,$62.00 - $65.00 Per Hour (Employer est.),8d,https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_10918ca4&cb=1743777350956&jobListingId=1009687293085&jrtk=5-yul1-0-1io0jlgvsk8hp800-3c8377fb688b6dd3,"O Coordinates the testing and deployment of mainframe software upgrades with DCS contractor. Reviews and tests mainframe disaster recovery plans with DCS…&hellip;
      
        Skills: Microsoft Word, Network administration, Software troubleshooting, DB2, Database administration
      
    "
 Operations research analyst ,United States,3.8,CareSource,Compliance Analyst II (External Regulatory Audits),Remote,$71K - $113K (Employer est.),10d,https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=00000196013a3c7e9c57e8efe14ed2c4&src=GD_JOB_AD&t=SR&vt=w&cs=1_f66a5293&cb=1743777316394&jobListingId=1009684036553&jrtk=5-yul1-0-1io0jkf5fl036800-30d6f407269a8c0c,"Functional business licensure/ certification may be desired as they apply to organizational operations (e.g. Claims coding certification, analytics…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Research, Analysis skills
      
    "
 Operations research analyst ,United States,3.4,Magnit,Sr. Client Payroll Operations Analyst- Contract,Remote,$30.00 - $35.00 Per Hour (Employer est.),27d,https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_f8940591&cb=1743777353965&jobListingId=1009665019158&jrtk=5-yul1-0-1io0jlipii954800-227c1340c531a12f,"Magnit offers all employees the opportunity for growth and development, and we want individuals to fulfill their potential and blaze their own trails!&hellip;
      
        Skills: Microsoft Excel, Management, Ceridian, Dayforce, PeopleSoft
      
    "
 Operations research analyst ,United States,4.0,KLA,Sales Operations Analyst,Remote,$118K - $200K (Employer est.),16d,https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_4166b8f2&cb=1743777353965&jobListingId=1009677817216&jrtk=5-yul1-0-1io0jlipii954800-06b1691b22aabd8e,"Business Analyst collaborates with field and factory personnel including Divisional Sales and Marketing, Field Sales, Finance, Master Schedulers, Configuration…&hellip;
      
        Skills: Microsoft Excel, Order management system, Sales, Analysis skills, Communication skills
      
    "
 Operations research analyst ,United States,4.5,Elder Research,Data Analyst (Remote),Remote,,3d,https://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b2af5844&cb=1743777353967&jobListingId=1009692129867&jrtk=5-yul1-0-1io0jlipii954800-96a75b1d21fd7884,"Ability to develop data-driven analysis and reports based on data visualizations and data models. Four (4) years relevant experience in applied research, big…&hellip;
      
        Skills: Power BI, Data mining, Management, Big data, Spark
      
    "
 Operations research analyst ,United States,4.3,TMNA Services LLC,"Business Analyst- Bala Cynwyd, PA",United States,$63K - $82K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d19da3e5&cb=1743777353965&jobListingId=1009649598121&jrtk=5-yul1-0-1io0jlipii954800-eed06933c4a781ea,"Experience with initial project scoping and assessment: Demonstrated ability to assess high-level changes, gather relevant data points, outline impacted areas,…&hellip;
      
        Skills: Azure, Waterfall, Underwriting, Customer service, Writing skills
      
    "
 Operations research analyst ,United States,3.9,Allegion,Trade Compliance Analyst,California,$71K - $100K (Employer est.),14d,https://www.glassdoor.com/partner/jobListing.htm?pos=305&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_7f27dcee&cb=1743777353965&jobListingId=1009680279242&jrtk=5-yul1-0-1io0jlipii954800-0aeaa539dee305d9,"Supports the post entry import reviews to ensure compliance with customs regulations including examination of import entry documents, receiving, and payment.&hellip;
      
        Skills: Mandarin, Spanish, Microsoft Excel, Analysis skills, Communication skills
      
    "
 Operations research analyst ,United States,3.2,OPKO Health,Senior Financial Analyst - Research & Development,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=306&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_8f353740&cb=1743777353965&jobListingId=1009622385439&jrtk=5-yul1-0-1io0jlipii954800-10e8e32d2a53748d,"Maintain standard reporting tools to help identify key risks and opportunities. Maintain close communication with program management teams and financial leaders…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Financial planning, Microsoft Excel, Financial report writing
      
    "
 Operations research analyst ,United States,3.7,Centene Commercial Solutions,Regulatory Operations Filing Analyst II,Illinois,$26.50 - $47.59 Per Hour (Employer est.),23d,https://www.glassdoor.com/partner/jobListing.htm?pos=307&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_1d6cfac5&cb=1743777353965&jobListingId=1009669043525&jrtk=5-yul1-0-1io0jlipii954800-74ac9b3593fdea54,"Position Purpose: Responsible for the timely, consistent, and accurate communication of state and federal regulatory updates related to the regulatory filing of…&hellip;
      
        Skills: Filing
      
    "
 Operations research analyst ,United States,4.3,MindPoint Group,Tier 3 Incident Response Analyst,"Washington, DC",$140K - $165K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=308&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_6416551b&cb=1743777353966&jobListingId=1009697916578&jrtk=5-yul1-0-1io0jlipii954800-758a84baeb9e0f0f,"Utilize monitoring and response technologies such as Endpoint Detection & Response/ Extended Detection & Response (EDR/XDR), log aggregation platforms (Splunk…&hellip;
      
        Skills: TCP, Windows, Analysis skills, IDS, Splunk
      
    "
 Operations research analyst ,United States,3.2,Vetcor Corporate - Dallas Fort Worth,Marketing Analyst,"Dallas, TX",$58K - $84K (Glassdoor est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=309&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_4576f34c&cb=1743777353966&jobListingId=1009697000860&jrtk=5-yul1-0-1io0jlipii954800-3a6bb375445b5e8b,"This individual will report to our Chief Marketing Officer and play a key role in driving strategic marketing decisions by analyzing data, generating insights,…&hellip;
      
        Skills: Microsoft Powerpoint, CRM software, Microsoft Excel, Tableau, SQL
      
    "
 Operations research analyst ,United States,4.0,PCI Professional Services,Workforce Analyst,"Washington, DC",$100K - $135K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=310&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_6a04e1bf&cb=1743777353965&jobListingId=1009697016739&jrtk=5-yul1-0-1io0jlipii954800-f2203feafbf72c5b,"Support the development of current state assessments by identifying inefficiencies, redundancies, and skill gaps within the OCIO. Must be a US citizen.&hellip;
      
        Skills: PCI, Analysis skills
      
    "
 Operations research analyst ,United States,4.4,SetPoint Medical,Clinical Data Analyst,"Valencia, CA",$100K - $125K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=311&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_7d206d4f&cb=1743777353966&jobListingId=1009698220513&jrtk=5-yul1-0-1io0jlipii954800-844f62f56dc11a4e,"The Clinical Data Analyst will develop and implement data analysis techniques, processes, and tools to ensure data accuracy and integrity.&hellip;
      
        Skills: Statistical software, Clinical research, SAS, Data analysis skills, Research
      
    "
 Operations research analyst ,United States,3.4,Sodexo,Senior Data Analyst,"Rockville, MD",$69K - $104K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=312&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_2e03c788&cb=1743777353967&jobListingId=1009698778857&jrtk=5-yul1-0-1io0jlipii954800-eac859e6bbd7fba3,"Minimum Management Experience - 3 years in data analysis or a related field. High-impact role—directly contribute to cost-saving initiatives and procurement…&hellip;
      
        Skills: Power BI, Microsoft Excel, Management, Facilities management, Data analysis skills
      
    "
 Operations research analyst ,United States,4.0,PlayStation Global,Senior Audience Marketing Analyst,"San Mateo, CA",$161K - $242K (Employer est.),30d,https://www.glassdoor.com/partner/jobListing.htm?pos=313&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8870a019&cb=1743777353966&jobListingId=1009660734265&jrtk=5-yul1-0-1io0jlipii954800-5062e386e731c582,"Executed analysis projects related to lifecycle marketing, targeting segmentation, cohort analysis and tracking, and A/B and multivariate tests.&hellip;
      
        Skills: Salesforce Marketing Cloud, Tableau, SQL, Customer segmentation, A/B testing
      
    "
 Operations research analyst ,United States,3.4,Hims & Hers,"Sr. Solutions Analyst, Operations",Remote,$120K - $150K (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=314&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5d36c8cd&cb=1743777353967&jobListingId=1009694289709&jrtk=5-yul1-0-1io0jlipii954800-5130626d9c400f29,"Excellent communication skills for effectively conveying complex ideas and technical concepts to both technical and non-technical stakeholders.&hellip;
      
        Skills: Power BI, React, Data structures, Tableau, Databases
      
    "
 Operations research analyst ,United States,3.5,Ryder System,Financial Analyst - REMOTE,"Hagatna, GU",$60K - $65K (Employer est.),3d,https://www.glassdoor.com/partner/jobListing.htm?pos=315&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_c704aa04&cb=1743777353967&jobListingId=1009692430281&jrtk=5-yul1-0-1io0jlipii954800-2096f4774ec4617f,"Bachelor's degree required in business administration, finance, accounting or related field. Training: Provide financial training to Business Unit staff,…&hellip;
      
        Skills: SOX, Accounting
      
    "
 Operations research analyst ,United States,2.8,Aspirion Health Resources LLC,Healthcare Analyst - Zero Balance,Remote,$24.00 - $34.00 Per Hour (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=316&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_38036714&cb=1743777353967&jobListingId=1009697727801&jrtk=5-yul1-0-1io0jlipii954800-831a1a890dd5dfa8,"We specialize in collecting challenging payments from third-party payers, focusing on complex denials, aged accounts receivables, motor vehicle accident,…&hellip;
      
        Skills: Microsoft Excel, SQL, Customer relationship management, Organizational skills, Contracts
      
    "
 Operations research analyst ,United States,4.0,Tyto Athene,Business Development Analyst,"Reston, VA",$65K - $88K (Glassdoor est.),3d,https://www.glassdoor.com/partner/jobListing.htm?pos=317&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_5e5a83d4&cb=1743777353967&jobListingId=1009692391339&jrtk=5-yul1-0-1io0jlipii954800-1ff77b45c09e757d,"Familiarity with Federal business development resource tools, like SAM, GovWin IQ, and other agency forecast websites and market intelligence tools.&hellip;
      
        Skills: Business development, Communication skills
      
    "
 Operations research analyst ,United States,3.4,Evolent Health,"Sr Analyst, Performance Suite Analytics",Remote,$90K - $100K (Employer est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=318&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_c423b292&cb=1743777353967&jobListingId=1009568937251&jrtk=5-yul1-0-1io0jlipii954800-d87ad8a7aefc998f,"Master’s Degree, especially with a quantitative focus (e.g. data science, machine learning, statistics, mathematics, computer science, or engineering)-…&hellip;
      
        Skills: Power BI, Microsoft Excel, Data mining, SAS, Tableau
      
    "
 Operations research analyst ,United States,3.8,CareSource,Compliance Analyst III,Remote,$81K - $130K (Employer est.),16d,https://www.glassdoor.com/partner/jobListing.htm?pos=319&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_a66cc658&cb=1743777353968&jobListingId=1009677842914&jrtk=5-yul1-0-1io0jlipii954800-a383dec48b63d6a8,"Functional business licensure/certification may be desired as they apply to organizational operations (e.g. Claims coding certification, analytics certification…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Management, Medicare
      
    "
 Operations research analyst ,United States,3.2,TriWest Healthcare Alliance,IT Business Office Analyst,"Phoenix, AZ",$83K - $92K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=320&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_198d4e52&cb=1743777353968&jobListingId=1009696468562&jrtk=5-yul1-0-1io0jlipii954800-e17df8c0b2e635a4,"In collaboration with the Manager, develop and implement IT business operations process improvement initiatives. 401(k) Retirement Savings Plan (with matching).&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Vendor management, Computer literacy
      
    "
 Operations research analyst ,United States,3.8,Dextera Corporation,Business and Financial Analyst I,"Washington, DC",$65K - $85K (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=321&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8c878e4f&cb=1743777353968&jobListingId=1009694554457&jrtk=5-yul1-0-1io0jlipii954800-dc9e9bb8c2d5767c,"Support response to data calls, audits, and internal control assessments. Bachelor’s degree in Accounting, Finance, Business Administration, Public…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Business analysis, Analysis skills
      
    "
 Operations research analyst ,United States,4.2,Quest Analytics,Healthcare Data Operations Analyst,"Overland Park, KS",$65K - $94K (Glassdoor est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=322&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_b0604328&cb=1743777353968&jobListingId=1009694357917&jrtk=5-yul1-0-1io0jlipii954800-89afd9e6a14d3d2e,"You will dig deep into complex, interworking systems and apply thoughtful data analysis strategies to uncover root causes, identify trends and develop solutions…&hellip;
      
        Skills: Microsoft Excel, Azure, DevOps, Data analysis skills, SQL
      
    "
 Operations research analyst ,United States,3.9,Eaton,ECommerce Analyst,"Arden, NC",$83K - $122K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=323&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_9732b7f0&cb=1743777353968&jobListingId=1009697531043&jrtk=5-yul1-0-1io0jlipii954800-3b72b7822f27fc05,"Manage the implementation of new EDI trading partners by submitting, testing, and approving new trading partner set up requests to the Corporate EDI team and…&hellip;
      
        Skills: Microsoft Word, Microsoft Excel, Microsoft Outlook, EDI, SAP
      
    "
 Operations research analyst ,United States,3.9,Aspire General Insurance Services,Finance Data Compliance Analyst,United States,$80K - $95K (Employer est.),2d,https://www.glassdoor.com/partner/jobListing.htm?pos=324&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_db331f73&cb=1743777353968&jobListingId=1009694563396&jrtk=5-yul1-0-1io0jlipii954800-04b5289c3035ef07,"Bachelor's degree in Data Analytics, Statistics, Computer Science, Mathematics, Information Technology, Business Analytics, or a related field.&hellip;
      
        Skills: Power BI, Microsoft Excel, Management, Data analysis skills, Analysis skills
      
    "
 Operations research analyst ,United States,3.8,Pearson,Senior Operations Management Analyst,United States,$80K - $90K (Employer est.),21d,https://www.glassdoor.com/partner/jobListing.htm?pos=325&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_d9311fcd&cb=1743777353968&jobListingId=1009672272373&jrtk=5-yul1-0-1io0jlipii954800-4900137522ed3156,"Spends most of the time (70%) governing all interactions, building strong relationships, driving positive customer perception, and implementing improvements…&hellip;
      
        Skills: Customer service, Microsoft Office, Analysis skills, Project management, Customer relationship management
      
    "
 Operations research analyst ,United States,4.0,AbbVie,Senior Statistical Analyst (Remote),"North Chicago, IL",$105K - $139K (Glassdoor est.),30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=326&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_517963d9&cb=1743777353968&jobListingId=1009504390072&jrtk=5-yul1-0-1io0jlipii954800-f8559f32dd3394a2,"The primary responsibilities for this role include the analysis and reporting of clinical trial data and leading the statistical programming activities for…&hellip;
      
        Skills: Computer science, SAS, CDISC standards, Clinical trials
      
    "
 Operations research analyst ,United States,3.4,Lumen,Senior Lead Operations Analyst,United States,$104K - $152K (Employer est.),22d,https://www.glassdoor.com/partner/jobListing.htm?pos=327&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_0bba99c5&cb=1743777353968&jobListingId=1009671231112&jrtk=5-yul1-0-1io0jlipii954800-ebf63b1d2cfd6dc6,"Experience with ethical AI assessment, responsible AI tools, MLOps, and LLMOps technical frameworks. You will act as a technical resource, collaborating with…&hellip;
      
        Skills: Microsoft Powerpoint, Microsoft Word, CI/CD, Power BI, Microsoft Excel
      
    "
 Operations research analyst ,United States,3.6,Baker Tilly,Application Analyst,Remote,$37.90 - $80.35 Per Hour (Employer est.),15d,https://www.glassdoor.com/partner/jobListing.htm?pos=328&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_7b2fd279&cb=1743777353968&jobListingId=1009679356228&jrtk=5-yul1-0-1io0jlipii954800-989909b84fa0a000,"Five plus years of Epic implementation experience, including design, build and configuration. Participates on cross-functional teams as required to ensure…&hellip;
      
        Skills: Microsoft Word, Microsoft Excel, Management, Project coordination, Project management
      
    "
 Operations research analyst ,United States,3.2,Ensemble Health Partners,"Analyst II, Business Process",Remote,$63K - $120K (Employer est.),24h,https://www.glassdoor.com/partner/jobListing.htm?pos=329&ao=1136043&s=58&guid=00000196013acaf1923e1620210423b9&src=GD_JOB_AD&t=SR&vt=w&cs=1_d0457e67&cb=1743777353968&jobListingId=1009698038976&jrtk=5-yul1-0-1io0jlipii954800-625ea6cfc0ceaf7f,"Each associate will earn a professional certification relevant to their field and can obtain tuition reimbursement. Bachelors Degree or Equivalent Experience.&hellip;
      
        Skills: Computer science, Management, Writing skills, English, SQL
      
    "
 Network administrator ,United States,4.2,Milestone One,Director of Clinical Site Network Strategy,Remote,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=330&ao=1136043&s=58&guid=00000196013ac3af8e8476a026b12090&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8aa65b35&cb=1743777350956&jobListingId=1009642549963&jrtk=5-yul1-0-1io0jlgvsk8hp800-79350c4689e694ac,"Bachelor's degree in Business, Operations Management, Healthcare Administration, or a related field required. The position requires a strong analytical mindset,…&hellip;
      
        Skills: Management, Clinical research, Analysis skills, Organizational skills, Clinical trials
      
    "
 Network administrator ,United States,3.5,Three Wire Systems,IT Systems & IA Administrator - CISSP REQUIRED,United States,,30d+,https://www.glassdoor.com/partner/jobListing.htm?pos=401&ao=1136043&s=58&guid=00000196013ada2eb695553afc8322c9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_20eab6f8&cb=1743777357300&jobListingId=1009607880055&jrtk=5-yul1-0-1io0jlmq9k8ir800-c8a98ff61922b7d1,"The Three Wire Systems (TWS) IT Systems & IA Administrators are responsible for the technical design, planning, implementation, and the highest level of…&hellip;
      
        Skills: System administration, Azure, Enterprise software, Windows, DoD experience
      
    "
